,time,lat,long,download_speed,upload_speed,latency,connection_type,isp,day,date,day_type,session,temperature,climate,env_type,location,floor,mobility,movement_speed,gsm_asu,gsm_rssi,lte_rsrp,lte_rsrq,lte_rssnr,lte_cqi,lte_band,nr_rsrp,contributor
30,11:19,13.0151449,80.239844,1.5160000324249268,0.0710000023245811,45,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Sanbagam,0,No movement,0.08,0.0,-110.0,-126,-18,0,2147483647,3,-140.0,Yuvaraj 
31,11:19,13.0151449,80.239844,1.5160000324249268,0.0710000023245811,45,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Sanbagam,0,No movement,0.08,0.0,-110.0,-123,-14,0,2147483647,3,-140.0,Yuvaraj 
32,11:19,13.0151458,80.2398468,1.5160000324249268,0.0710000023245811,45,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Sanbagam,0,No movement,0.08,0.0,-110.0,-125,-15,0,2147483647,3,-140.0,Yuvaraj 
33,11:19,13.0151467,80.2398486,1.5160000324249268,0.0710000023245811,45,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Sanbagam,0,No movement,0.03,0.0,-110.0,-125,-20,0,2147483647,3,-140.0,Yuvaraj 
34,11:19,13.0151467,80.2398486,1.5160000324249268,0.0710000023245811,45,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Sanbagam,0,No movement,0.03,0.0,-110.0,-123,-17,0,2147483647,3,-140.0,Yuvaraj 
35,11:19,13.0151467,80.2398486,1.5160000324249268,0.0710000023245811,45,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Sanbagam,0,No movement,0.18,0.0,-110.0,-124,-19,0,2147483647,3,-140.0,Yuvaraj 
36,11:19,13.0151447,80.2398402,1.5160000324249268,0.0710000023245811,45,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Sanbagam,0,No movement,0.18,0.0,-110.0,-124,-18,0,2147483647,3,-140.0,Yuvaraj 
37,11:19,13.0151447,80.2398402,1.5160000324249268,0.0710000023245811,45,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Sanbagam,0,No movement,0.02,0.0,-110.0,-122,-17,0,2147483647,3,-140.0,Yuvaraj 
38,11:28,13.0148499,80.2385495,123.21700286865234,0.796999990940094,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.62,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.81,0.0,-110.0,-99,-20,0,2147483647,3,-107.0,Yuvaraj 
39,11:28,13.014848,80.2384502,123.21700286865234,0.796999990940094,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.62,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.89,0.0,-110.0,-92,-12,0,2147483647,3,-107.0,Yuvaraj 
40,11:28,13.0148726,80.2384328,123.21700286865234,0.796999990940094,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.62,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.89,0.0,-110.0,-100,-19,0,2147483647,3,-107.0,Yuvaraj 
41,11:28,13.0148896,80.2384142,123.21700286865234,0.796999990940094,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.62,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.82,0.0,-110.0,-100,-19,0,2147483647,3,-107.0,Yuvaraj 
42,11:28,13.0149049,80.2383923,123.21700286865234,0.796999990940094,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.62,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.82,0.0,-110.0,-100,-19,0,2147483647,3,-107.0,Yuvaraj 
43,11:28,13.0149226,80.2383742,123.21700286865234,0.796999990940094,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.62,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.82,0.0,-110.0,-91,-11,0,2147483647,3,-107.0,Yuvaraj 
44,11:28,13.0149275,80.2383537,123.21700286865234,0.796999990940094,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.62,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.88,0.0,-110.0,-91,-11,0,2147483647,3,-107.0,Yuvaraj 
45,11:28,13.01494,80.2383413,123.21700286865234,0.796999990940094,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.62,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.88,0.0,-110.0,-93,-11,0,2147483647,3,-107.0,Yuvaraj 
46,11:29,13.0151106,80.2379768,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.89,0.0,-110.0,-96,-20,0,2147483647,3,-107.0,Yuvaraj 
47,11:29,13.0151345,80.2379197,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.95,0.0,-110.0,-84,-10,0,2147483647,3,-107.0,Yuvaraj 
48,11:29,13.0151407,80.237891,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.95,0.0,-110.0,-84,-10,0,2147483647,3,-107.0,Yuvaraj 
49,11:29,13.0151439,80.2378777,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.87,0.0,-110.0,-98,-20,0,2147483647,3,-107.0,Yuvaraj 
50,11:29,13.0151517,80.2378586,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.87,0.0,-110.0,-98,-20,0,2147483647,3,-107.0,Yuvaraj 
51,11:29,13.0151584,80.2378393,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.87,0.0,-110.0,-85,-10,0,2147483647,3,-107.0,Yuvaraj 
52,11:29,13.0151653,80.2378187,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.99,0.0,-110.0,-89,-11,0,2147483647,3,-107.0,Yuvaraj 
53,11:29,13.0151665,80.2377964,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.99,0.0,-110.0,-87,-11,0,2147483647,3,-107.0,Yuvaraj 
54,11:29,13.0151638,80.237784,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.91,0.0,-110.0,-88,-11,0,2147483647,3,-107.0,Yuvaraj 
55,11:29,13.0151669,80.2377638,62.584999084472656,0.4440000057220459,18,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.44,scattered clouds,Crowded,Hostel Road 2,0,Walking,0.91,0.0,-110.0,-96,-20,0,2147483647,3,-107.0,Yuvaraj 
56,11:30,13.0152333,80.2376833,13.182000160217283,0.1369999945163726,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.0,0.0,-110.0,-104,-20,0,2147483647,3,-44.0,Yazhiniyan 
57,11:30,13.0152333,80.2376833,13.182000160217283,0.1369999945163726,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.0,0.0,-110.0,-93,-11,0,2147483647,3,-44.0,Yazhiniyan 
58,11:30,13.0152333,80.2376833,13.182000160217283,0.1369999945163726,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.0,0.0,-110.0,-91,-11,0,2147483647,3,-44.0,Yazhiniyan 
59,11:31,13.0152333,80.2376833,13.182000160217283,0.1369999945163726,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.0,0.0,-110.0,-92,-11,0,2147483647,3,-44.0,Yazhiniyan 
60,11:31,13.0152333,80.2376833,13.182000160217283,0.1369999945163726,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.0,0.0,-110.0,-93,-12,0,2147483647,3,-113.0,Yazhiniyan 
61,11:31,13.0152333,80.2376833,13.182000160217283,0.1369999945163726,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.0,0.0,-110.0,-91,-11,0,2147483647,3,-113.0,Yazhiniyan 
62,11:31,13.0152333,80.2376833,13.182000160217283,0.1369999945163726,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.0,0.0,-110.0,-95,-12,0,2147483647,3,-113.0,Yazhiniyan 
63,11:31,13.0152328,80.2376763,13.182000160217283,0.1369999945163726,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.19,0.0,-110.0,-95,-11,0,2147483647,3,-113.0,Yazhiniyan 
64,11:31,13.0152355,80.2376754,13.182000160217283,0.1369999945163726,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.19,0.0,-110.0,-95,-11,0,2147483647,3,-113.0,Yazhiniyan 
65,11:31,13.0152348,80.2376758,13.182000160217283,0.1369999945163726,15,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.49,scattered clouds,Crowded,samanthi ,0,No movement,0.19,0.0,-110.0,-96,-11,0,2147483647,3,-113.0,Yazhiniyan 
66,11:38,13.0134203,80.2361802,28.90800094604492,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.25,0.0,-110.0,-108,-18,0,2147483647,1,-112.0,Yazhiniyan 
67,11:38,13.0134091,80.2361962,28.90800094604492,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,No movement,0.19,0.0,-110.0,-113,-20,0,2147483647,1,-112.0,Yazhiniyan 
68,11:38,13.0134236,80.2362145,28.90800094604492,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.25,0.0,-110.0,-110,-20,0,2147483647,1,-44.0,Yazhiniyan 
69,11:38,13.0134319,80.2362091,28.90800094604492,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.45,0.0,-110.0,-102,-10,0,2147483647,1,-44.0,Yazhiniyan 
70,11:38,13.0134294,80.2362105,28.90800094604492,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.45,0.0,-110.0,-102,-10,0,2147483647,1,-44.0,Yazhiniyan 
71,11:38,13.0134282,80.2362143,28.90800094604492,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.28,0.0,-110.0,-113,-18,0,2147483647,1,-97.0,Yazhiniyan 
72,11:38,13.0134341,80.2362224,28.90800094604492,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.51,0.0,-110.0,-108,-17,0,2147483647,3,-117.0,Yazhiniyan 
73,11:38,13.0134435,80.2362003,28.90800094604492,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.51,0.0,-110.0,-108,-17,0,2147483647,3,-117.0,Yazhiniyan 
74,11:38,13.0134536,80.2362012,28.90800094604492,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.51,0.0,-110.0,-108,-16,0,2147483647,3,-117.0,Yazhiniyan 
75,11:38,13.0134604,80.2362061,28.90800094604492,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.59,0.0,-110.0,-110,-20,0,2147483647,3,-117.0,Yazhiniyan 
76,11:38,13.0134711,80.2362027,28.90800094604492,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.59,0.0,-110.0,-107,-18,0,2147483647,3,-117.0,Yazhiniyan 
77,11:38,13.0134829,80.2362123,28.90800094604492,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Walking,0.73,0.0,-110.0,-105,-19,0,2147483647,3,-117.0,Yazhiniyan 
78,11:38,13.0134859,80.2362181,28.90800094604492,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Walking,0.73,0.0,-110.0,-103,-14,0,2147483647,3,-117.0,Yazhiniyan 
79,11:38,13.0134804,80.2362264,28.90800094604492,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Walking,0.73,0.0,-110.0,-103,-14,0,2147483647,3,-117.0,Yazhiniyan 
80,11:38,13.0134607,80.2362446,28.90800094604492,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.58,0.0,-110.0,-106,-18,0,2147483647,3,-117.0,Yazhiniyan 
81,11:38,13.0134493,80.2362593,28.90800094604492,0.5540000200271606,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.58,0.0,-110.0,-109,-19,0,2147483647,3,-115.0,Yazhiniyan 
83,11:38,13.0133947,80.2357305,234.4239959716797,3.0290000438690186,12,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,No movement,0.12,0.0,-110.0,-107,-17,0,2147483647,3,-140.0,Yuvaraj 
84,11:38,13.0133958,80.2357308,234.4239959716797,3.0290000438690186,12,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,No movement,0.12,0.0,-110.0,-107,-16,0,2147483647,3,-140.0,Yuvaraj 
85,11:38,13.0133994,80.2357289,234.4239959716797,3.0290000438690186,12,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,No movement,0.12,0.0,-110.0,-109,-16,0,2147483647,3,-140.0,Yuvaraj 
86,11:38,13.0133989,80.2357337,234.4239959716797,3.0290000438690186,12,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,Slow Walking,0.29,0.0,-110.0,-109,-16,0,2147483647,3,-140.0,Yuvaraj 
87,11:39,13.0134475,80.2357244,279.8519897460937,3.3429999351501465,10,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,No movement,0.11,0.0,-110.0,-105,-15,0,2147483647,3,-140.0,Yuvaraj 
88,11:39,13.0134474,80.2357244,279.8519897460937,3.3429999351501465,10,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,No movement,0.0,0.0,-110.0,-105,-15,0,2147483647,3,-140.0,Yuvaraj 
89,11:39,13.0134474,80.2357244,279.8519897460937,3.3429999351501465,10,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,No movement,0.0,0.0,-110.0,-107,-17,0,2147483647,3,-140.0,Yuvaraj 
90,11:39,13.0140276,80.2357855,0.6169999837875366,0.0780000016093254,41,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,PrintingDeptRoad,0,No movement,0.0,0.0,-110.0,-120,-20,0,0,40,-140.0,Hariharan
91,11:39,13.0131399,80.2357618,0.6169999837875366,0.0780000016093254,41,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,PrintingDeptRoad,0,Slow Walking,0.22,0.0,-110.0,-116,-19,0,0,40,-140.0,Hariharan
92,11:39,13.0131889,80.2357488,0.6169999837875366,0.0780000016093254,41,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,PrintingDeptRoad,0,Slow Walking,0.33,0.0,-110.0,-116,-19,0,0,40,-140.0,Hariharan
93,11:40,13.0131463,80.2357633,0.6169999837875366,0.0780000016093254,41,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,PrintingDeptRoad,0,Slow Walking,0.33,0.0,-110.0,-117,-19,0,0,40,-140.0,Hariharan
94,11:40,13.0131463,80.2357633,0.6169999837875366,0.0780000016093254,41,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,PrintingDeptRoad,0,Slow Walking,0.62,0.0,-110.0,-120,-18,0,0,40,-140.0,Hariharan
95,11:40,13.0131376,80.2357572,0.6169999837875366,0.0780000016093254,41,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,PrintingDeptRoad,0,Walking,0.74,0.0,-110.0,-118,-20,0,0,40,-140.0,Hariharan
96,11:40,13.013132,80.2357504,0.6169999837875366,0.0780000016093254,41,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,PrintingDeptRoad,0,Walking,0.74,0.0,-110.0,-118,-19,0,0,40,-140.0,Hariharan
97,11:40,13.0131458,80.2357374,0.6169999837875366,0.0780000016093254,41,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,PrintingDeptRoad,0,Walking,0.81,0.0,-110.0,-119,-19,0,0,40,-140.0,Hariharan
98,11:40,13.0131561,80.2357434,0.6169999837875366,0.0780000016093254,41,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,PrintingDeptRoad,0,Walking,0.78,0.0,-110.0,-124,-21,0,0,40,-140.0,Hariharan
99,11:40,13.0131561,80.2357434,0.6169999837875366,0.0780000016093254,41,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,PrintingDeptRoad,0,Walking,0.78,0.0,-110.0,-112,-13,2,8,40,-140.0,Hariharan
100,11:40,13.013147,80.2357525,0.6169999837875366,0.0780000016093254,41,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,PrintingDeptRoad,0,Walking,0.78,0.0,-110.0,-93,-13,0,0,40,-140.0,Hariharan
101,11:40,13.0131365,80.2357392,0.6169999837875366,0.0780000016093254,41,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,PrintingDeptRoad,0,Slow Walking,0.51,0.0,-110.0,-121,-22,0,0,40,-140.0,Hariharan
102,11:40,13.0131365,80.2357392,0.6169999837875366,0.0780000016093254,41,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,PrintingDeptRoad,0,Slow Walking,0.51,0.0,-110.0,-119,-20,0,0,40,-140.0,Hariharan
103,11:39,13.0134515,80.2357234,279.8519897460937,3.3429999351501465,10,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,No movement,0.01,0.0,-110.0,-109,-20,0,2147483647,3,-140.0,Yuvaraj 
104,11:39,13.0134341,80.2356947,279.8519897460937,3.3429999351501465,10,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,No movement,0.0,0.0,-110.0,-97,-12,0,2147483647,3,-110.0,Yuvaraj 
105,11:39,13.0134323,80.2356781,279.8519897460937,3.3429999351501465,10,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,No movement,0.0,0.0,-110.0,-109,-20,0,2147483647,3,-112.0,Yuvaraj 
106,11:39,13.0134075,80.235681,279.8519897460937,3.3429999351501465,10,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,Slow Walking,0.48,0.0,-110.0,-109,-20,0,2147483647,3,-112.0,Yuvaraj 
107,11:39,13.0134264,80.2356858,0.0,0.0,0,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,Slow Walking,0.48,0.0,-110.0,-110,-18,0,2147483647,3,-112.0,Yuvaraj 
108,11:40,13.01345,80.2356032,331.75,2.191999912261963,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,No movement,0.0,0.0,-110.0,-110,-17,0,2147483647,3,-112.0,Yuvaraj 
109,11:40,13.01345,80.2356032,331.75,2.191999912261963,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,Slow Walking,0.46,0.0,-110.0,-111,-20,0,2147483647,3,-112.0,Yuvaraj 
110,11:40,13.0134385,80.2356187,331.75,2.191999912261963,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,Slow Walking,0.46,0.0,-110.0,-111,-20,0,2147483647,3,-112.0,Yuvaraj 
111,11:40,13.0134261,80.2356081,331.75,2.191999912261963,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,Walking,0.77,0.0,-110.0,-111,-20,0,2147483647,3,-110.0,Yuvaraj 
112,11:40,13.0134193,80.2356135,331.75,2.191999912261963,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,Walking,0.77,0.0,-110.0,-110,-19,0,2147483647,3,-110.0,Yuvaraj 
113,11:39,13.0134667,80.2361,88.197998046875,0.2930000126361847,14,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,No movement,0.0,0.0,-110.0,-103,-14,0,2147483647,3,-115.0,Yazhiniyan 
114,11:39,13.0134667,80.2361,88.197998046875,0.2930000126361847,14,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,No movement,0.0,0.0,-110.0,-105,-17,0,2147483647,3,-115.0,Yazhiniyan 
115,11:40,13.0134667,80.2361,88.197998046875,0.2930000126361847,14,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,No movement,0.0,0.0,-110.0,-104,-15,0,2147483647,3,-115.0,Yazhiniyan 
116,11:40,13.0134667,80.2361,88.197998046875,0.2930000126361847,14,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,No movement,0.0,0.0,-110.0,-108,-17,0,2147483647,3,-115.0,Yazhiniyan 
117,11:40,13.0134667,80.2361,88.197998046875,0.2930000126361847,14,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,No movement,0.0,0.0,-110.0,-106,-15,0,2147483647,3,-115.0,Yazhiniyan 
118,11:40,13.0134667,80.2361,88.197998046875,0.2930000126361847,14,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,No movement,0.0,0.0,-110.0,-108,-20,0,2147483647,3,-115.0,Yazhiniyan 
119,11:40,13.0134662,80.2360984,88.197998046875,0.2930000126361847,14,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.33,0.0,-110.0,-110,-20,0,2147483647,3,-116.0,Yazhiniyan 
120,11:40,13.0134679,80.2360971,88.197998046875,0.2930000126361847,14,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.33,0.0,-110.0,-107,-18,0,2147483647,3,-114.0,Yazhiniyan 
121,11:40,13.0134697,80.2361015,88.197998046875,0.2930000126361847,14,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,No movement,0.1,0.0,-110.0,-109,-20,0,2147483647,3,-44.0,Yazhiniyan 
122,11:40,13.0134685,80.2361013,88.197998046875,0.2930000126361847,14,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,No movement,0.1,0.0,-110.0,-105,-16,0,2147483647,3,-44.0,Yazhiniyan 
123,11:40,13.0134665,80.2361032,0.0,0.0,0,2G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Free,blue shed,0,Slow Walking,0.28,0.0,-113.0,-105,-16,0,2147483647,3,-44.0,Yazhiniyan 
124,11:40,13.0134397,80.2356263,331.75,2.191999912261963,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,Walking,0.71,0.0,-110.0,-101,-13,0,2147483647,3,-110.0,Yuvaraj 
125,11:40,13.0134455,80.2356265,331.75,2.191999912261963,11,4G,Airtel,Tuesday,17-09-2024,Weekday,Morning,35.43,scattered clouds,Crowded,Knowledge Park,0,Walking,0.7,0.0,-110.0,-98,-11,0,2147483647,3,-110.0,Yuvaraj 
126,11:41,13.0131432,80.2357094,2.9119999408721924,0.0189999993890523,44,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.12,scattered clouds,Free,PrintingDeptRoad,0,No movement,0.12,0.0,-110.0,-115,-18,0,0,40,-140.0,Hariharan
127,11:41,13.0131287,80.2356988,2.9119999408721924,0.0189999993890523,44,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.12,scattered clouds,Free,PrintingDeptRoad,0,Slow Walking,0.37,0.0,-110.0,-115,-16,0,0,40,-140.0,Hariharan
128,11:41,13.0131287,80.2356988,2.9119999408721924,0.0189999993890523,44,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.12,scattered clouds,Free,PrintingDeptRoad,0,No movement,0.04,0.0,-110.0,-115,-16,0,0,40,-140.0,Hariharan
129,11:41,13.0131266,80.2356969,2.9119999408721924,0.0189999993890523,44,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.12,scattered clouds,Free,PrintingDeptRoad,0,No movement,0.11,0.0,-110.0,-116,-17,0,0,40,-140.0,Hariharan
130,11:41,13.0131346,80.235701,2.9119999408721924,0.0189999993890523,44,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.12,scattered clouds,Free,PrintingDeptRoad,0,No movement,0.11,0.0,-110.0,-122,-19,0,0,40,-140.0,Hariharan
131,11:41,13.0131154,80.235716,2.9119999408721924,0.0189999993890523,44,4G,Jio,Tuesday,17-09-2024,Weekday,Morning,35.12,scattered clouds,Free,PrintingDeptRoad,0,Walking,0.77,0.0,-110.0,-116,-19,0,0,40,-140.0,Hariharan
